method,h,t,y1,y2,y3
RK4,1e-05,1658,-nan,-nan,-nan
RK4,1e-05,1659,-nan,-nan,-nan
RK4,1e-05,1660,-nan,-nan,-nan
RK4,1e-05,1661,-nan,-nan,-nan
RK4,1e-05,1662,-nan,-nan,-nan
RK4,1e-05,1663,-nan,-nan,-nan
RK4,1e-05,1664,-nan,-nan,-nan
RK4,1e-05,1665,-nan,-nan,-nan
RK4,1e-05,1666,-nan,-nan,-nan
RK4,1e-05,1667,-nan,-nan,-nan
RK4,1e-05,1668,-nan,-nan,-nan
RK4,1e-05,1669,-nan,-nan,-nan
RK4,1e-05,1670,-nan,-nan,-nan
RK4,1e-05,1671,-nan,-nan,-nan
RK4,1e-05,1672,-nan,-nan,-nan
RK4,1e-05,1673,-nan,-nan,-nan
RK4,1e-05,1674,-nan,-nan,-nan
RK4,1e-05,1675,-nan,-nan,-nan
RK4,1e-05,1676,-nan,-nan,-nan
RK4,1e-05,1677,-nan,-nan,-nan
RK4,1e-05,1678,-nan,-nan,-nan
RK4,1e-05,1679,-nan,-nan,-nan
RK4,1e-05,1680,-nan,-nan,-nan
RK4,1e-05,1681,-nan,-nan,-nan
RK4,1e-05,1682,-nan,-nan,-nan
RK4,1e-05,1683,-nan,-nan,-nan
RK4,1e-05,1684,-nan,-nan,-nan
RK4,1e-05,1685,-nan,-nan,-nan
RK4,1e-05,1686,-nan,-nan,-nan
RK4,1e-05,1687,-nan,-nan,-nan
RK4,1e-05,1688,-nan,-nan,-nan
RK4,1e-05,1689,-nan,-nan,-nan
RK4,1e-05,1690,-nan,-nan,-nan
RK4,1e-05,1691,-nan,-nan,-nan
RK4,1e-05,1692,-nan,-nan,-nan
RK4,1e-05,1693,-nan,-nan,-nan
RK4,1e-05,1694,-nan,-nan,-nan
RK4,1e-05,1695,-nan,-nan,-nan
RK4,1e-05,1696,-nan,-nan,-nan
RK4,1e-05,1697,-nan,-nan,-nan
RK4,1e-05,1698,-nan,-nan,-nan
RK4,1e-05,1699,-nan,-nan,-nan
RK4,1e-05,1700,-nan,-nan,-nan
RK4,1e-05,1701,-nan,-nan,-nan
RK4,1e-05,1702,-nan,-nan,-nan
RK4,1e-05,1703,-nan,-nan,-nan
RK4,1e-05,1704,-nan,-nan,-nan
RK4,1e-05,1705,-nan,-nan,-nan
RK4,1e-05,1706,-nan,-nan,-nan
RK4,1e-05,1707,-nan,-nan,-nan
RK4,1e-05,1708,-nan,-nan,-nan
RK4,1e-05,1709,-nan,-nan,-nan
RK4,1e-05,1710,-nan,-nan,-nan
RK4,1e-05,1711,-nan,-nan,-nan
RK4,1e-05,1712,-nan,-nan,-nan
RK4,1e-05,1713,-nan,-nan,-nan
RK4,1e-05,1714,-nan,-nan,-nan
RK4,1e-05,1715,-nan,-nan,-nan
RK4,1e-05,1716,-nan,-nan,-nan
RK4,1e-05,1717,-nan,-nan,-nan
RK4,1e-05,1718,-nan,-nan,-nan
RK4,1e-05,1719,-nan,-nan,-nan
RK4,1e-05,1720,-nan,-nan,-nan
RK4,1e-05,1721,-nan,-nan,-nan
RK4,1e-05,1722,-nan,-nan,-nan
RK4,1e-05,1723,-nan,-nan,-nan
RK4,1e-05,1724,-nan,-nan,-nan
RK4,1e-05,1725,-nan,-nan,-nan
RK4,1e-05,1726,-nan,-nan,-nan
RK4,1e-05,1727,-nan,-nan,-nan
RK4,1e-05,1728,-nan,-nan,-nan
RK4,1e-05,1729,-nan,-nan,-nan
RK4,1e-05,1730,-nan,-nan,-nan
RK4,1e-05,1731,-nan,-nan,-nan
RK4,1e-05,1732,-nan,-nan,-nan
RK4,1e-05,1733,-nan,-nan,-nan
RK4,1e-05,1734,-nan,-nan,-nan
RK4,1e-05,1735,-nan,-nan,-nan
RK4,1e-05,1736,-nan,-nan,-nan
RK4,1e-05,1737,-nan,-nan,-nan
RK4,1e-05,1738,-nan,-nan,-nan
RK4,1e-05,1739,-nan,-nan,-nan
RK4,1e-05,1740,-nan,-nan,-nan
RK4,1e-05,1741,-nan,-nan,-nan
RK4,1e-05,1742,-nan,-nan,-nan
RK4,1e-05,1743,-nan,-nan,-nan
RK4,1e-05,1744,-nan,-nan,-nan
RK4,1e-05,1745,-nan,-nan,-nan
RK4,1e-05,1746,-nan,-nan,-nan
RK4,1e-05,1747,-nan,-nan,-nan
RK4,1e-05,1748,-nan,-nan,-nan
RK4,1e-05,1749,-nan,-nan,-nan
RK4,1e-05,1750,-nan,-nan,-nan
RK4,1e-05,1751,-nan,-nan,-nan
RK4,1e-05,1752,-nan,-nan,-nan
RK4,1e-05,1753,-nan,-nan,-nan
RK4,1e-05,1754,-nan,-nan,-nan
RK4,1e-05,1755,-nan,-nan,-nan
RK4,1e-05,1756,-nan,-nan,-nan
RK4,1e-05,1757,-nan,-nan,-nan
RK4,1e-05,1758,-nan,-nan,-nan
RK4,1e-05,1759,-nan,-nan,-nan
RK4,1e-05,1760,-nan,-nan,-nan
RK4,1e-05,1761,-nan,-nan,-nan
RK4,1e-05,1762,-nan,-nan,-nan
RK4,1e-05,1763,-nan,-nan,-nan
RK4,1e-05,1764,-nan,-nan,-nan
RK4,1e-05,1765,-nan,-nan,-nan
RK4,1e-05,1766,-nan,-nan,-nan
RK4,1e-05,1767,-nan,-nan,-nan
RK4,1e-05,1768,-nan,-nan,-nan
RK4,1e-05,1769,-nan,-nan,-nan
RK4,1e-05,1770,-nan,-nan,-nan
RK4,1e-05,1771,-nan,-nan,-nan
RK4,1e-05,1772,-nan,-nan,-nan
RK4,1e-05,1773,-nan,-nan,-nan
RK4,1e-05,1774,-nan,-nan,-nan
RK4,1e-05,1775,-nan,-nan,-nan
RK4,1e-05,1776,-nan,-nan,-nan
RK4,1e-05,1777,-nan,-nan,-nan
RK4,1e-05,1778,-nan,-nan,-nan
RK4,1e-05,1779,-nan,-nan,-nan
RK4,1e-05,1780,-nan,-nan,-nan
RK4,1e-05,1781,-nan,-nan,-nan
RK4,1e-05,1782,-nan,-nan,-nan
RK4,1e-05,1783,-nan,-nan,-nan
RK4,1e-05,1784,-nan,-nan,-nan
RK4,1e-05,1785,-nan,-nan,-nan
RK4,1e-05,1786,-nan,-nan,-nan
RK4,1e-05,1787,-nan,-nan,-nan
RK4,1e-05,1788,-nan,-nan,-nan
RK4,1e-05,1789,-nan,-nan,-nan
RK4,1e-05,1790,-nan,-nan,-nan
RK4,1e-05,1791,-nan,-nan,-nan
RK4,1e-05,1792,-nan,-nan,-nan
RK4,1e-05,1793,-nan,-nan,-nan
RK4,1e-05,1794,-nan,-nan,-nan
RK4,1e-05,1795,-nan,-nan,-nan
RK4,1e-05,1796,-nan,-nan,-nan
RK4,1e-05,1797,-nan,-nan,-nan
RK4,1e-05,1798,-nan,-nan,-nan
RK4,1e-05,1799,-nan,-nan,-nan
RK4,1e-05,1800,-nan,-nan,-nan
RK4,1e-05,1801,-nan,-nan,-nan
RK4,1e-05,1802,-nan,-nan,-nan
RK4,1e-05,1803,-nan,-nan,-nan
RK4,1e-05,1804,-nan,-nan,-nan
RK4,1e-05,1805,-nan,-nan,-nan
RK4,1e-05,1806,-nan,-nan,-nan
RK4,1e-05,1807,-nan,-nan,-nan
RK4,1e-05,1808,-nan,-nan,-nan
RK4,1e-05,1809,-nan,-nan,-nan
RK4,1e-05,1810,-nan,-nan,-nan
RK4,1e-05,1811,-nan,-nan,-nan
RK4,1e-05,1812,-nan,-nan,-nan
RK4,1e-05,1813,-nan,-nan,-nan
RK4,1e-05,1814,-nan,-nan,-nan
RK4,1e-05,1815,-nan,-nan,-nan
RK4,1e-05,1816,-nan,-nan,-nan
RK4,1e-05,1817,-nan,-nan,-nan
RK4,1e-05,1818,-nan,-nan,-nan
RK4,1e-05,1819,-nan,-nan,-nan
RK4,1e-05,1820,-nan,-nan,-nan
RK4,1e-05,1821,-nan,-nan,-nan
RK4,1e-05,1822,-nan,-nan,-nan
RK4,1e-05,1823,-nan,-nan,-nan
RK4,1e-05,1824,-nan,-nan,-nan
RK4,1e-05,1825,-nan,-nan,-nan
RK4,1e-05,1826,-nan,-nan,-nan
RK4,1e-05,1827,-nan,-nan,-nan
RK4,1e-05,1828,-nan,-nan,-nan
RK4,1e-05,1829,-nan,-nan,-nan
RK4,1e-05,1830,-nan,-nan,-nan
RK4,1e-05,1831,-nan,-nan,-nan
RK4,1e-05,1832,-nan,-nan,-nan
RK4,1e-05,1833,-nan,-nan,-nan
RK4,1e-05,1834,-nan,-nan,-nan
RK4,1e-05,1835,-nan,-nan,-nan
RK4,1e-05,1836,-nan,-nan,-nan
RK4,1e-05,1837,-nan,-nan,-nan
RK4,1e-05,1838,-nan,-nan,-nan
RK4,1e-05,1839,-nan,-nan,-nan
RK4,1e-05,1840,-nan,-nan,-nan
RK4,1e-05,1841,-nan,-nan,-nan
RK4,1e-05,1842,-nan,-nan,-nan
RK4,1e-05,1843,-nan,-nan,-nan
RK4,1e-05,1844,-nan,-nan,-nan
RK4,1e-05,1845,-nan,-nan,-nan
RK4,1e-05,1846,-nan,-nan,-nan
RK4,1e-05,1847,-nan,-nan,-nan
RK4,1e-05,1848,-nan,-nan,-nan
RK4,1e-05,1849,-nan,-nan,-nan
RK4,1e-05,1850,-nan,-nan,-nan
RK4,1e-05,1851,-nan,-nan,-nan
RK4,1e-05,1852,-nan,-nan,-nan
RK4,1e-05,1853,-nan,-nan,-nan
RK4,1e-05,1854,-nan,-nan,-nan
RK4,1e-05,1855,-nan,-nan,-nan
RK4,1e-05,1856,-nan,-nan,-nan
RK4,1e-05,1857,-nan,-nan,-nan
RK4,1e-05,1858,-nan,-nan,-nan
RK4,1e-05,1859,-nan,-nan,-nan
RK4,1e-05,1860,-nan,-nan,-nan
RK4,1e-05,1861,-nan,-nan,-nan
RK4,1e-05,1862,-nan,-nan,-nan
RK4,1e-05,1863,-nan,-nan,-nan
RK4,1e-05,1864,-nan,-nan,-nan
RK4,1e-05,1865,-nan,-nan,-nan
RK4,1e-05,1866,-nan,-nan,-nan
RK4,1e-05,1867,-nan,-nan,-nan
RK4,1e-05,1868,-nan,-nan,-nan
RK4,1e-05,1869,-nan,-nan,-nan
RK4,1e-05,1870,-nan,-nan,-nan
RK4,1e-05,1871,-nan,-nan,-nan
RK4,1e-05,1872,-nan,-nan,-nan
RK4,1e-05,1873,-nan,-nan,-nan
RK4,1e-05,1874,-nan,-nan,-nan
RK4,1e-05,1875,-nan,-nan,-nan
RK4,1e-05,1876,-nan,-nan,-nan
RK4,1e-05,1877,-nan,-nan,-nan
RK4,1e-05,1878,-nan,-nan,-nan
RK4,1e-05,1879,-nan,-nan,-nan
RK4,1e-05,1880,-nan,-nan,-nan
RK4,1e-05,1881,-nan,-nan,-nan
RK4,1e-05,1882,-nan,-nan,-nan
RK4,1e-05,1883,-nan,-nan,-nan
RK4,1e-05,1884,-nan,-nan,-nan
RK4,1e-05,1885,-nan,-nan,-nan
RK4,1e-05,1886,-nan,-nan,-nan
RK4,1e-05,1887,-nan,-nan,-nan
RK4,1e-05,1888,-nan,-nan,-nan
RK4,1e-05,1889,-nan,-nan,-nan
RK4,1e-05,1890,-nan,-nan,-nan
RK4,1e-05,1891,-nan,-nan,-nan
RK4,1e-05,1892,-nan,-nan,-nan
RK4,1e-05,1893,-nan,-nan,-nan
RK4,1e-05,1894,-nan,-nan,-nan
RK4,1e-05,1895,-nan,-nan,-nan
RK4,1e-05,1896,-nan,-nan,-nan
RK4,1e-05,1897,-nan,-nan,-nan
RK4,1e-05,1898,-nan,-nan,-nan
RK4,1e-05,1899,-nan,-nan,-nan
RK4,1e-05,1900,-nan,-nan,-nan
RK4,1e-05,1901,-nan,-nan,-nan
RK4,1e-05,1902,-nan,-nan,-nan
RK4,1e-05,1903,-nan,-nan,-nan
RK4,1e-05,1904,-nan,-nan,-nan
RK4,1e-05,1905,-nan,-nan,-nan
RK4,1e-05,1906,-nan,-nan,-nan
RK4,1e-05,1907,-nan,-nan,-nan
RK4,1e-05,1908,-nan,-nan,-nan
RK4,1e-05,1909,-nan,-nan,-nan
RK4,1e-05,1910,-nan,-nan,-nan
RK4,1e-05,1911,-nan,-nan,-nan
RK4,1e-05,1912,-nan,-nan,-nan
RK4,1e-05,1913,-nan,-nan,-nan
RK4,1e-05,1914,-nan,-nan,-nan
RK4,1e-05,1915,-nan,-nan,-nan
RK4,1e-05,1916,-nan,-nan,-nan
RK4,1e-05,1917,-nan,-nan,-nan
RK4,1e-05,1918,-nan,-nan,-nan
RK4,1e-05,1919,-nan,-nan,-nan
RK4,1e-05,1920,-nan,-nan,-nan
RK4,1e-05,1921,-nan,-nan,-nan
RK4,1e-05,1922,-nan,-nan,-nan
RK4,1e-05,1923,-nan,-nan,-nan
RK4,1e-05,1924,-nan,-nan,-nan
RK4,1e-05,1925,-nan,-nan,-nan
RK4,1e-05,1926,-nan,-nan,-nan
RK4,1e-05,1927,-nan,-nan,-nan
RK4,1e-05,1928,-nan,-nan,-nan
RK4,1e-05,1929,-nan,-nan,-nan
RK4,1e-05,1930,-nan,-nan,-nan
RK4,1e-05,1931,-nan,-nan,-nan
RK4,1e-05,1932,-nan,-nan,-nan
RK4,1e-05,1933,-nan,-nan,-nan
RK4,1e-05,1934,-nan,-nan,-nan
RK4,1e-05,1935,-nan,-nan,-nan
RK4,1e-05,1936,-nan,-nan,-nan
RK4,1e-05,1937,-nan,-nan,-nan
RK4,1e-05,1938,-nan,-nan,-nan
RK4,1e-05,1939,-nan,-nan,-nan
RK4,1e-05,1940,-nan,-nan,-nan
RK4,1e-05,1941,-nan,-nan,-nan
RK4,1e-05,1942,-nan,-nan,-nan
RK4,1e-05,1943,-nan,-nan,-nan
RK4,1e-05,1944,-nan,-nan,-nan
RK4,1e-05,1945,-nan,-nan,-nan
RK4,1e-05,1946,-nan,-nan,-nan
RK4,1e-05,1947,-nan,-nan,-nan
RK4,1e-05,1948,-nan,-nan,-nan
RK4,1e-05,1949,-nan,-nan,-nan
RK4,1e-05,1950,-nan,-nan,-nan
RK4,1e-05,1951,-nan,-nan,-nan
RK4,1e-05,1952,-nan,-nan,-nan
RK4,1e-05,1953,-nan,-nan,-nan
RK4,1e-05,1954,-nan,-nan,-nan
RK4,1e-05,1955,-nan,-nan,-nan
RK4,1e-05,1956,-nan,-nan,-nan
RK4,1e-05,1957,-nan,-nan,-nan
RK4,1e-05,1958,-nan,-nan,-nan
RK4,1e-05,1959,-nan,-nan,-nan
RK4,1e-05,1960,-nan,-nan,-nan
RK4,1e-05,1961,-nan,-nan,-nan
RK4,1e-05,1962,-nan,-nan,-nan
RK4,1e-05,1963,-nan,-nan,-nan
RK4,1e-05,1964,-nan,-nan,-nan
RK4,1e-05,1965,-nan,-nan,-nan
RK4,1e-05,1966,-nan,-nan,-nan
RK4,1e-05,1967,-nan,-nan,-nan
RK4,1e-05,1968,-nan,-nan,-nan
RK4,1e-05,1969,-nan,-nan,-nan
RK4,1e-05,1970,-nan,-nan,-nan
RK4,1e-05,1971,-nan,-nan,-nan
RK4,1e-05,1972,-nan,-nan,-nan
RK4,1e-05,1973,-nan,-nan,-nan
RK4,1e-05,1974,-nan,-nan,-nan
RK4,1e-05,1975,-nan,-nan,-nan
RK4,1e-05,1976,-nan,-nan,-nan
RK4,1e-05,1977,-nan,-nan,-nan
RK4,1e-05,1978,-nan,-nan,-nan
RK4,1e-05,1979,-nan,-nan,-nan
RK4,1e-05,1980,-nan,-nan,-nan
RK4,1e-05,1981,-nan,-nan,-nan
RK4,1e-05,1982,-nan,-nan,-nan
RK4,1e-05,1983,-nan,-nan,-nan
RK4,1e-05,1984,-nan,-nan,-nan
RK4,1e-05,1985,-nan,-nan,-nan
RK4,1e-05,1986,-nan,-nan,-nan
RK4,1e-05,1987,-nan,-nan,-nan
RK4,1e-05,1988,-nan,-nan,-nan
RK4,1e-05,1989,-nan,-nan,-nan
RK4,1e-05,1990,-nan,-nan,-nan
RK4,1e-05,1991,-nan,-nan,-nan
RK4,1e-05,1992,-nan,-nan,-nan
RK4,1e-05,1993,-nan,-nan,-nan
RK4,1e-05,1994,-nan,-nan,-nan
RK4,1e-05,1995,-nan,-nan,-nan
RK4,1e-05,1996,-nan,-nan,-nan
RK4,1e-05,1997,-nan,-nan,-nan
RK4,1e-05,1998,-nan,-nan,-nan
RK4,1e-05,1999,-nan,-nan,-nan
RK4,1e-05,2000,-nan,-nan,-nan
RK4,1e-05,2001,-nan,-nan,-nan
RK4,1e-05,2002,-nan,-nan,-nan
RK4,1e-05,2003,-nan,-nan,-nan
RK4,1e-05,2004,-nan,-nan,-nan
RK4,1e-05,2005,-nan,-nan,-nan
RK4,1e-05,2006,-nan,-nan,-nan
RK4,1e-05,2007,-nan,-nan,-nan
RK4,1e-05,2008,-nan,-nan,-nan
RK4,1e-05,2009,-nan,-nan,-nan
RK4,1e-05,2010,-nan,-nan,-nan
RK4,1e-05,2011,-nan,-nan,-nan
RK4,1e-05,2012,-nan,-nan,-nan
RK4,1e-05,2013,-nan,-nan,-nan
RK4,1e-05,2014,-nan,-nan,-nan
RK4,1e-05,2015,-nan,-nan,-nan
RK4,1e-05,2016,-nan,-nan,-nan
RK4,1e-05,2017,-nan,-nan,-nan
RK4,1e-05,2018,-nan,-nan,-nan
RK4,1e-05,2019,-nan,-nan,-nan
RK4,1e-05,2020,-nan,-nan,-nan
RK4,1e-05,2021,-nan,-nan,-nan
RK4,1e-05,2022,-nan,-nan,-nan
RK4,1e-05,2023,-nan,-nan,-nan
RK4,1e-05,2024,-nan,-nan,-nan
RK4,1e-05,2025,-nan,-nan,-nan
RK4,1e-05,2026,-nan,-nan,-nan
RK4,1e-05,2027,-nan,-nan,-nan
RK4,1e-05,2028,-nan,-nan,-nan
RK4,1e-05,2029,-nan,-nan,-nan
RK4,1e-05,2030,-nan,-nan,-nan
RK4,1e-05,2031,-nan,-nan,-nan
RK4,1e-05,2032,-nan,-nan,-nan
RK4,1e-05,2033,-nan,-nan,-nan
RK4,1e-05,2034,-nan,-nan,-nan
RK4,1e-05,2035,-nan,-nan,-nan
RK4,1e-05,2036,-nan,-nan,-nan
RK4,1e-05,2037,-nan,-nan,-nan
RK4,1e-05,2038,-nan,-nan,-nan
RK4,1e-05,2039,-nan,-nan,-nan
RK4,1e-05,2040,-nan,-nan,-nan
RK4,1e-05,2041,-nan,-nan,-nan
RK4,1e-05,2042,-nan,-nan,-nan
RK4,1e-05,2043,-nan,-nan,-nan
RK4,1e-05,2044,-nan,-nan,-nan
RK4,1e-05,2045,-nan,-nan,-nan
RK4,1e-05,2046,-nan,-nan,-nan
RK4,1e-05,2047,-nan,-nan,-nan
RK4,1e-05,2048,-nan,-nan,-nan
RK4,1e-05,2049,-nan,-nan,-nan
RK4,1e-05,2050,-nan,-nan,-nan
RK4,1e-05,2051,-nan,-nan,-nan
RK4,1e-05,2052,-nan,-nan,-nan
RK4,1e-05,2053,-nan,-nan,-nan
RK4,1e-05,2054,-nan,-nan,-nan
RK4,1e-05,2055,-nan,-nan,-nan
RK4,1e-05,2056,-nan,-nan,-nan
RK4,1e-05,2057,-nan,-nan,-nan
RK4,1e-05,2058,-nan,-nan,-nan
RK4,1e-05,2059,-nan,-nan,-nan
RK4,1e-05,2060,-nan,-nan,-nan
RK4,1e-05,2061,-nan,-nan,-nan
RK4,1e-05,2062,-nan,-nan,-nan
RK4,1e-05,2063,-nan,-nan,-nan
RK4,1e-05,2064,-nan,-nan,-nan
RK4,1e-05,2065,-nan,-nan,-nan
RK4,1e-05,2066,-nan,-nan,-nan
RK4,1e-05,2067,-nan,-nan,-nan
RK4,1e-05,2068,-nan,-nan,-nan
RK4,1e-05,2069,-nan,-nan,-nan
RK4,1e-05,2070,-nan,-nan,-nan
RK4,1e-05,2071,-nan,-nan,-nan
RK4,1e-05,2072,-nan,-nan,-nan
RK4,1e-05,2073,-nan,-nan,-nan
RK4,1e-05,2074,-nan,-nan,-nan
RK4,1e-05,2075,-nan,-nan,-nan
RK4,1e-05,2076,-nan,-nan,-nan
RK4,1e-05,2077,-nan,-nan,-nan
RK4,1e-05,2078,-nan,-nan,-nan
RK4,1e-05,2079,-nan,-nan,-nan
RK4,1e-05,2080,-nan,-nan,-nan
RK4,1e-05,2081,-nan,-nan,-nan
RK4,1e-05,2082,-nan,-nan,-nan
RK4,1e-05,2083,-nan,-nan,-nan
RK4,1e-05,2084,-nan,-nan,-nan
RK4,1e-05,2085,-nan,-nan,-nan
RK4,1e-05,2086,-nan,-nan,-nan
RK4,1e-05,2087,-nan,-nan,-nan
RK4,1e-05,2088,-nan,-nan,-nan
RK4,1e-05,2089,-nan,-nan,-nan
RK4,1e-05,2090,-nan,-nan,-nan
RK4,1e-05,2091,-nan,-nan,-nan
RK4,1e-05,2092,-nan,-nan,-nan
RK4,1e-05,2093,-nan,-nan,-nan
RK4,1e-05,2094,-nan,-nan,-nan
RK4,1e-05,2095,-nan,-nan,-nan
RK4,1e-05,2096,-nan,-nan,-nan
RK4,1e-05,2097,-nan,-nan,-nan
RK4,1e-05,2098,-nan,-nan,-nan
RK4,1e-05,2099,-nan,-nan,-nan
RK4,1e-05,2100,-nan,-nan,-nan
RK4,1e-05,2101,-nan,-nan,-nan
RK4,1e-05,2102,-nan,-nan,-nan
RK4,1e-05,2103,-nan,-nan,-nan
RK4,1e-05,2104,-nan,-nan,-nan
RK4,1e-05,2105,-nan,-nan,-nan
RK4,1e-05,2106,-nan,-nan,-nan
RK4,1e-05,2107,-nan,-nan,-nan
RK4,1e-05,2108,-nan,-nan,-nan
RK4,1e-05,2109,-nan,-nan,-nan
RK4,1e-05,2110,-nan,-nan,-nan
RK4,1e-05,2111,-nan,-nan,-nan
RK4,1e-05,2112,-nan,-nan,-nan
RK4,1e-05,2113,-nan,-nan,-nan
RK4,1e-05,2114,-nan,-nan,-nan
RK4,1e-05,2115,-nan,-nan,-nan
RK4,1e-05,2116,-nan,-nan,-nan
RK4,1e-05,2117,-nan,-nan,-nan
RK4,1e-05,2118,-nan,-nan,-nan
RK4,1e-05,2119,-nan,-nan,-nan
RK4,1e-05,2120,-nan,-nan,-nan
RK4,1e-05,2121,-nan,-nan,-nan
RK4,1e-05,2122,-nan,-nan,-nan
RK4,1e-05,2123,-nan,-nan,-nan
RK4,1e-05,2124,-nan,-nan,-nan
RK4,1e-05,2125,-nan,-nan,-nan
RK4,1e-05,2126,-nan,-nan,-nan
RK4,1e-05,2127,-nan,-nan,-nan
RK4,1e-05,2128,-nan,-nan,-nan
RK4,1e-05,2129,-nan,-nan,-nan
RK4,1e-05,2130,-nan,-nan,-nan
RK4,1e-05,2131,-nan,-nan,-nan
RK4,1e-05,2132,-nan,-nan,-nan
RK4,1e-05,2133,-nan,-nan,-nan
RK4,1e-05,2134,-nan,-nan,-nan
RK4,1e-05,2135,-nan,-nan,-nan
RK4,1e-05,2136,-nan,-nan,-nan
RK4,1e-05,2137,-nan,-nan,-nan
RK4,1e-05,2138,-nan,-nan,-nan
RK4,1e-05,2139,-nan,-nan,-nan
RK4,1e-05,2140,-nan,-nan,-nan
RK4,1e-05,2141,-nan,-nan,-nan
RK4,1e-05,2142,-nan,-nan,-nan
RK4,1e-05,2143,-nan,-nan,-nan
RK4,1e-05,2144,-nan,-nan,-nan
RK4,1e-05,2145,-nan,-nan,-nan
RK4,1e-05,2146,-nan,-nan,-nan
RK4,1e-05,2147,-nan,-nan,-nan
RK4,1e-05,2148,-nan,-nan,-nan
RK4,1e-05,2149,-nan,-nan,-nan
RK4,1e-05,2150,-nan,-nan,-nan
RK4,1e-05,2151,-nan,-nan,-nan
RK4,1e-05,2152,-nan,-nan,-nan
RK4,1e-05,2153,-nan,-nan,-nan
RK4,1e-05,2154,-nan,-nan,-nan
RK4,1e-05,2155,-nan,-nan,-nan
RK4,1e-05,2156,-nan,-nan,-nan
RK4,1e-05,2157,-nan,-nan,-nan
RK4,1e-05,2158,-nan,-nan,-nan
RK4,1e-05,2159,-nan,-nan,-nan
RK4,1e-05,2160,-nan,-nan,-nan
RK4,1e-05,2161,-nan,-nan,-nan
RK4,1e-05,2162,-nan,-nan,-nan
RK4,1e-05,2163,-nan,-nan,-nan
RK4,1e-05,2164,-nan,-nan,-nan
RK4,1e-05,2165,-nan,-nan,-nan
RK4,1e-05,2166,-nan,-nan,-nan
RK4,1e-05,2167,-nan,-nan,-nan
RK4,1e-05,2168,-nan,-nan,-nan
RK4,1e-05,2169,-nan,-nan,-nan
RK4,1e-05,2170,-nan,-nan,-nan
RK4,1e-05,2171,-nan,-nan,-nan
RK4,1e-05,2172,-nan,-nan,-nan
RK4,1e-05,2173,-nan,-nan,-nan
RK4,1e-05,2174,-nan,-nan,-nan
RK4,1e-05,2175,-nan,-nan,-nan
RK4,1e-05,2176,-nan,-nan,-nan
RK4,1e-05,2177,-nan,-nan,-nan
RK4,1e-05,2178,-nan,-nan,-nan
RK4,1e-05,2179,-nan,-nan,-nan
RK4,1e-05,2180,-nan,-nan,-nan
RK4,1e-05,2181,-nan,-nan,-nan
RK4,1e-05,2182,-nan,-nan,-nan
RK4,1e-05,2183,-nan,-nan,-nan
RK4,1e-05,2184,-nan,-nan,-nan
RK4,1e-05,2185,-nan,-nan,-nan
RK4,1e-05,2186,-nan,-nan,-nan
RK4,1e-05,2187,-nan,-nan,-nan
RK4,1e-05,2188,-nan,-nan,-nan
RK4,1e-05,2189,-nan,-nan,-nan
RK4,1e-05,2190,-nan,-nan,-nan
RK4,1e-05,2191,-nan,-nan,-nan
RK4,1e-05,2192,-nan,-nan,-nan
RK4,1e-05,2193,-nan,-nan,-nan
RK4,1e-05,2194,-nan,-nan,-nan
RK4,1e-05,2195,-nan,-nan,-nan
RK4,1e-05,2196,-nan,-nan,-nan
RK4,1e-05,2197,-nan,-nan,-nan
RK4,1e-05,2198,-nan,-nan,-nan
RK4,1e-05,2199,-nan,-nan,-nan
RK4,1e-05,2200,-nan,-nan,-nan
RK4,1e-05,2201,-nan,-nan,-nan
RK4,1e-05,2202,-nan,-nan,-nan
RK4,1e-05,2203,-nan,-nan,-nan
RK4,1e-05,2204,-nan,-nan,-nan
RK4,1e-05,2205,-nan,-nan,-nan
RK4,1e-05,2206,-nan,-nan,-nan
RK4,1e-05,2207,-nan,-nan,-nan
RK4,1e-05,2208,-nan,-nan,-nan
RK4,1e-05,2209,-nan,-nan,-nan
RK4,1e-05,2210,-nan,-nan,-nan
RK4,1e-05,2211,-nan,-nan,-nan
RK4,1e-05,2212,-nan,-nan,-nan
RK4,1e-05,2213,-nan,-nan,-nan
RK4,1e-05,2214,-nan,-nan,-nan
RK4,1e-05,2215,-nan,-nan,-nan
RK4,1e-05,2216,-nan,-nan,-nan
RK4,1e-05,2217,-nan,-nan,-nan
RK4,1e-05,2218,-nan,-nan,-nan
RK4,1e-05,2219,-nan,-nan,-nan
RK4,1e-05,2220,-nan,-nan,-nan
RK4,1e-05,2221,-nan,-nan,-nan
RK4,1e-05,2222,-nan,-nan,-nan
RK4,1e-05,2223,-nan,-nan,-nan
RK4,1e-05,2224,-nan,-nan,-nan
RK4,1e-05,2225,-nan,-nan,-nan
RK4,1e-05,2226,-nan,-nan,-nan
RK4,1e-05,2227,-nan,-nan,-nan
RK4,1e-05,2228,-nan,-nan,-nan
RK4,1e-05,2229,-nan,-nan,-nan
RK4,1e-05,2230,-nan,-nan,-nan
RK4,1e-05,2231,-nan,-nan,-nan
RK4,1e-05,2232,-nan,-nan,-nan
RK4,1e-05,2233,-nan,-nan,-nan
RK4,1e-05,2234,-nan,-nan,-nan
RK4,1e-05,2235,-nan,-nan,-nan
RK4,1e-05,2236,-nan,-nan,-nan
RK4,1e-05,2237,-nan,-nan,-nan
RK4,1e-05,2238,-nan,-nan,-nan
RK4,1e-05,2239,-nan,-nan,-nan
